116, 69, 79, -124, -45, 66, -106, -11, 67, -27, -32, -62, 77, 48, -33, -3, 74, 31, 60, -1, -111, 45, 126, 50, -36
69, 79, -124, -45, -75, -106, -11, 67, -27, 120, -62, 77, 48, -33, 87, 74, 31, 60, -1, 82, 45, 126, 50, -36, -4
79, -124, -45, -75, 76, -11, 67, -27, 120, 76, 77, 48, -33, 87, 76, 31, 60, -1, 82, -76, 126, 50, -36, -4, 49
-124, -45, -75, 76, -44, 67, -27, 120, 76, 72, 48, -33, 87, 76, -106, 60, -1, 82, -76, 87, 50, -36, -4, 49, -13
-45, -75, 76, -44, 94, -27, 120, 76, 72, -21, -33, 87, 76, -106, -86, -1, 82, -76, 87, 48, -36, -4, 49, -13, 61
-75, 76, -44, 94, -98, 120, 76, 72, -21, -86, 87, 76, -106, -86, 83, 82, -76, 87, 48, 45, -4, 49, -13, 61, 116
76, -44, 94, -98, 73, 76, 72, -21, -86, -24, 76, -106, -86, 83, 78, -76, 87, 48, 45, -123, 49, -13, 61, 116, -68
-44, 94, -98, 73, -6, 72, -21, -86, -24, -86, -106, -86, 83, 78, 47, 87, 48, 45, -123, -125, -13, 61, 116, -68, 40
94, -98, 73, -6, 108, -21, -86, -24, -86, 30, -86, 83, 78, 47, 0, 48, 45, -123, -125, 76, 61, 116, -68, 40, -91
-98, 73, -6, 108, -43, -86, -24, -86, 30, -100, 83, 78, 47, 0, -107, 45, -123, -125, 76, -124, 116, -68, 40, -91, 67
73, -6, 108, -43, -102, -24, -86, 30, -100, 99, 78, 47, 0, -107, -49, -123, -125, 76, -124, -116, -68, 40, -91, 67, 65
-6, 108, -43, -102, 67, -86, 30, -100, 99, 103, 47, 0, -107, -49, 40, -125, 76, -124, -116, -112, 40, -91, 67, 65, 17
108, -43, -102, 67, 80, 30, -100, 99, 103, 49, 0, -107, -49, 40, -70, 76, -124, -116, -112, -3, -91, 67, 65, 17, -13
-43, -102, 67, 80, 51, -100, 99, 103, 49, 110, -107, -49, 40, -70, 107, -124, -116, -112, -3, -78, 67, 65, 17, -13, 72
-102, 67, 80, 51, 58, 99, 103, 49, 110, 54, -49, 40, -70, 107, 50, -116, -112, -3, -78, -66, 65, 17, -13, 72, 52
67, 80, 51, 58, -82, 103, 49, 110, 54, 78, 40, -70, 107, 50, -1, -112, -3, -78, -66, -7, 17, -13, 72, 52, 2
80, 51, 58, -82, 89, 49, 110, 54, 78, 107, -70, 107, 50, -1, 97, -3, -78, -66, -7, -117, -13, 72, 52, 2, -97
34, -30, 41, 1, -19, -97, -17, 67, -20, 113, -79, -111, 119, -121, -3, -49, 105, -85, 47, 89, -76, 117, 41, -118, -16
-30, 41, 1, -19, 98, -17, 67, -20, 113, -35, -111, 119, -121, -3, 83, 105, -85, 47, 89, -52, 117, 41, -118, -16, -119
41, 1, -19, 98, 35, 67, -20, 113, -35, -47, 119, -121, -3, 83, 54, -85, 47, 89, -52, 51, 41, -118, -16, -119, 27
1, -19, 98, 35, -57, -20, 113, -35, -47, 26, -121, -3, 83, 54, -1, 47, 89, -52, 51, -27, -118, -16, -119, 27, 114
-19, 98, 35, -57, 92, 113, -35, -47, 26, 113, -3, 83, 54, -1, -40, 89, -52, 51, -27, -8, -16, -119, 27, 114, -121
98, 35, -57, 92, 103, -35, -47, 26, 113, -25, 83, 54, -1, -40, 65, -52, 51, -27, -8, 31, -119, 27, 114, -121, -83
35, -57, 92, 103, -1, -47, 26, 113, -25, -12, 54, -1, -40, 65, -61, 51, -27, -8, 31, 94, 27, 114, -121, -83, 45
-57, 92, 103, -1, 66, 26, 113, -25, -12, -32, -1, -40, 65, -61, -3, -27, -8, 31, 94, -111, 114, -121, -83, 45, 102
92, 103, -1, 66, -106, 113, -25, -12, -32, -62, -40, 65, -61, -3, 74, -8, 31, 94, -111, 45, -121, -83, 45, 102, -79
103, -1, 66, -106, -11, -25, -12, -32, -62, 77, 65, -61, -3, 74, 31, 31, 94, -111, 45, 126, -83, 45, 102, -79, -30
-1, 66, -106, -11, 67, -12, -32, -62, 77, 48, -61, -3, 74, 31, 60, 94, -111, 45, 126, 50, 45, 102, -79, -30, -4
66, -106, -11, 67, -27, -32, -62, 77, 48, -33, -3, 74, 31, 60, -1, -111, 45, 126, 50, -36, 102, -79, -30, -4, -112
-106, -11, 67, -27, 120, -62, 77, 48, -33, 87, 74, 31, 60, -1, 82, 45, 126, 50, -36, -4, -79, -30, -4, -112, 47
-11, 67, -27, 120, 76, 77, 48, -33, 87, 76, 31, 60, -1, 82, -76, 126, 50, -36, -4, 49, -30, -4, -112, 47, 60
67, -27, 120, 76, 72, 48, -33, 87, 76, -106, 60, -1, 82, -76, 87, 50, -36, -4, 49, -13, -4, -112, 47, 60, 95
-27, 120, 76, 72, -21, -33, 87, 76, -106, -86, -1, 82, -76, 87, 48, -36, -4, 49, -13, 61, -112, 47, 60, 95, -14
120, 76, 72, -21, -86, 87, 76, -106, -86, 83, 82, -76, 87, 48, 45, -4, 49, -13, 61, 116, 47, 60, 95, -14, -12
76, 72, -21, -86, -24, 76, -106, -86, 83, 78, -76, 87, 48, 45, -123, 49, -13, 61, 116, -68, 60, 95, -14, -12, -102
72, -21, -86, -24, -86, -106, -86, 83, 78, 47, 87, 48, 45, -123, -125, -13, 61, 116, -68, 40, 95, -14, -12, -102, -123
-21, -86, -24, -86, 30, -86, 83, 78, 47, 0, 48, 45, -123, -125, 76, 61, 116, -68, 40, -91, -14, -12, -102, -123, 31
-86, -24, -86, 30, -100, 83, 78, 47, 0, -107, 45, -123, -125, 76, -124, 116, -68, 40, -91, 67, -12, -102, -123, 31, -32
-24, -86, 30, -100, 99, 78, 47, 0, -107, -49, -123, -125, 76, -124, -116, -68, 40, -91, 67, 65, -102, -123, 31, -32, -115
-86, 30, -100, 99, 103, 47, 0, -107, -49, 40, -125, 76, -124, -116, -112, 40, -91, 67, 65, 17, -123, 31, -32, -115, 71
30, -100, 99, 103, 49, 0, -107, -49, 40, -70, 76, -124, -116, -112, -3, -91, 67, 65, 17, -13, 31, -32, -115, 71, -32
-100, 99, 103, 49, 110, -107, -49, 40, -70, 107, -124, -116, -112, -3, -78, 67, 65, 17, -13, 72, -32, -115, 71, -32, 103
99, 103, 49, 110, 54, -49, 40, -70, 107, 50, -116, -112, -3, -78, -66, 65, 17, -13, 72, 52, -115, 71, -32, 103, 87
103, 49, 110, 54, 78, 40, -70, 107, 50, -1, -112, -3, -78, -66, -7, 17, -13, 72, 52, 2, 71, -32, 103, 87, -45
49, 110, 54, 78, 107, -70, 107, 50, -1, 97, -3, -78, -66, -7, -117, -13, 72, 52, 2, -97, -32, 103, 87, -45, -17
-97, -17, 67, -20, 113, -79, -111, 119, -121, -3, -49, 105, -85, 47, 89, -76, 117, 41, -118, -16, -40, -108, 32, -101, -17
-17, 67, -20, 113, -35, -111, 119, -121, -3, 83, 105, -85, 47, 89, -52, 117, 41, -118, -16, -119, -108, 32, -101, -17, 26
67, -20, 113, -35, -47, 119, -121, -3, 83, 54, -85, 47, 89, -52, 51, 41, -118, -16, -119, 27, 32, -101, -17, 26, 105
-20, 113, -35, -47, 26, -121, -3, 83, 54, -1, 47, 89, -52, 51, -27, -118, -16, -119, 27, 114, -101, -17, 26, 105, -84
113, -35, -47, 26, 113, -3, 83, 54, -1, -40, 89, -52, 51, -27, -8, -16, -119, 27, 114, -121, -17, 26, 105, -84, 19
-35, -47, 26, 113, -25, 83, 54, -1, -40, 65, -52, 51, -27, -8, 31, -119, 27, 114, -121, -83, 26, 105, -84, 19, -38
-47, 26, 113, -25, -12, 54, -1, -40, 65, -61, 51, -27, -8, 31, 94, 27, 114, -121, -83, 45, 105, -84, 19, -38, -51
26, 113, -25, -12, -32, -1, -40, 65, -61, -3, -27, -8, 31, 94, -111, 114, -121, -83, 45, 102, -84, 19, -38, -51, -8
113, -25, -12, -32, -62, -40, 65, -61, -3, 74, -8, 31, 94, -111, 45, -121, -83, 45, 102, -79, 19, -38, -51, -8, -101
-25, -12, -32, -62, 77, 65, -61, -3, 74, 31, 31, 94, -111, 45, 126, -83, 45, 102, -79, -30, -38, -51, -8, -101, 14
-12, -32, -62, 77, 48, -61, -3, 74, 31, 60, 94, -111, 45, 126, 50, 45, 102, -79, -30, -4, -51, -8, -101, 14, 85
-32, -62, 77, 48, -33, -3, 74, 31, 60, -1, -111, 45, 126, 50, -36, 102, -79, -30, -4, -112, -8, -101, 14, 85, 50
-62, 77, 48, -33, 87, 74, 31, 60, -1, 82, 45, 126, 50, -36, -4, -79, -30, -4, -112, 47, -101, 14, 85, 50, -23
77, 48, -33, 87, 76, 31, 60, -1, 82, -76, 126, 50, -36, -4, 49, -30, -4, -112, 47, 60, 14, 85, 50, -23, 57
48, -33, 87, 76, -106, 60, -1, 82, -76, 87, 50, -36, -4, 49, -13, -4, -112, 47, 60, 95, 85, 50, -23, 57, -112
-33, 87, 76, -106, -86, -1, 82, -76, 87, 48, -36, -4, 49, -13, 61, -112, 47, 60, 95, -14, 50, -23, 57, -112, 92
87, 76, -106, -86, 83, 82, -76, 87, 48, 45, -4, 49, -13, 61, 116, 47, 60, 95, -14, -12, -23, 57, -112, 92, 73
76, -106, -86, 83, 78, -76, 87, 48, 45, -123, 49, -13, 61, 116, -68, 60, 95, -14, -12, -102, 57, -112, 92, 73, 102
-106, -86, 83, 78, 47, 87, 48, 45, -123, -125, -13, 61, 116, -68, 40, 95, -14, -12, -102, -123, -112, 92, 73, 102, 35
-86, 83, 78, 47, 0, 48, 45, -123, -125, 76, 61, 116, -68, 40, -91, -14, -12, -102, -123, 31, 92, 73, 102, 35, 57
83, 78, 47, 0, -107, 45, -123, -125, 76, -124, 116, -68, 40, -91, 67, -12, -102, -123, 31, -32, 73, 102, 35, 57, -123
78, 47, 0, -107, -49, -123, -125, 76, -124, -116, -68, 40, -91, 67, 65, -102, -123, 31, -32, -115, 102, 35, 57, -123, -50
47, 0, -107, -49, 40, -125, 76, -124, -116, -112, 40, -91, 67, 65, 17, -123, 31, -32, -115, 71, 35, 57, -123, -50, -76
0, -107, -49, 40, -70, 76, -124, -116, -112, -3, -91, 67, 65, 17, -13, 31, -32, -115, 71, -32, 57, -123, -50, -76, 114
-107, -49, 40, -70, 107, -124, -116, -112, -3, -78, 67, 65, 17, -13, 72, -32, -115, 71, -32, 103, -123, -50, -76, 114, 112
-49, 40, -70, 107, 50, -116, -112, -3, -78, -66, 65, 17, -13, 72, 52, -115, 71, -32, 103, 87, -50, -76, 114, 112, -120
40, -70, 107, 50, -1, -112, -3, -78, -66, -7, 17, -13, 72, 52, 2, 71, -32, 103, 87, -45, -76, 114, 112, -120, -109
-70, 107, 50, -1, 97, -3, -78, -66, -7, -117, -13, 72, 52, 2, -97, -32, 103, 87, -45, -17, 114, 112, -120, -109, -128
-79, -111, 119, -121, -3, -49, 105, -85, 47, 89, -76, 117, 41, -118, -16, -40, -108, 32, -101, -17, -23, 80, -2, -25, 61
-111, 119, -121, -3, 83, 105, -85, 47, 89, -52, 117, 41, -118, -16, -119, -108, 32, -101, -17, 26, 80, -2, -25, 61, 11
119, -121, -3, 83, 54, -85, 47, 89, -52, 51, 41, -118, -16, -119, 27, 32, -101, -17, 26, 105, -2, -25, 61, 11, 5
-121, -3, 83, 54, -1, 47, 89, -52, 51, -27, -118, -16, -119, 27, 114, -101, -17, 26, 105, -84, -25, 61, 11, 5, 102
-3, 83, 54, -1, -40, 89, -52, 51, -27, -8, -16, -119, 27, 114, -121, -17, 26, 105, -84, 19, 61, 11, 5, 102, -89
83, 54, -1, -40, 65, -52, 51, -27, -8, 31, -119, 27, 114, -121, -83, 26, 105, -84, 19, -38, 11, 5, 102, -89, 84
54, -1, -40, 65, -61, 51, -27, -8, 31, 94, 27, 114, -121, -83, 45, 105, -84, 19, -38, -51, 5, 102, -89, 84, -72
-1, -40, 65, -61, -3, -27, -8, 31, 94, -111, 114, -121, -83, 45, 102, -84, 19, -38, -51, -8, 102, -89, 84, -72, -66
-40, 65, -61, -3, 74, -8, 31, 94, -111, 45, -121, -83, 45, 102, -79, 19, -38, -51, -8, -101, -89, 84, -72, -66, 31
65, -61, -3, 74, 31, 31, 94, -111, 45, 126, -83, 45, 102, -79, -30, -38, -51, -8, -101, 14, 84, -72, -66, 31, 0
-61, -3, 74, 31, 60, 94, -111, 45, 126, 50, 45, 102, -79, -30, -4, -51, -8, -101, 14, 85, -72, -66, 31, 0, 54
-3, 74, 31, 60, -1, -111, 45, 126, 50, -36, 102, -79, -30, -4, -112, -8, -101, 14, 85, 50, -66, 31, 0, 54, -38
74, 31, 60, -1, 82, 45, 126, 50, -36, -4, -79, -30, -4, -112, 47, -101, 14, 85, 50, -23, 31, 0, 54, -38, 118
31, 60, -1, 82, -76, 126, 50, -36, -4, 49, -30, -4, -112, 47, 60, 14, 85, 50, -23, 57, 0, 54, -38, 118, 105
60, -1, 82, -76, 87, 50, -36, -4, 49, -13, -4, -112, 47, 60, 95, 85, 50, -23, 57, -112, 54, -38, 118, 105, 36
-1, 82, -76, 87, 48, -36, -4, 49, -13, 61, -112, 47, 60, 95, -14, 50, -23, 57, -112, 92, -38, 118, 105, 36, 8
82, -76, 87, 48, 45, -4, 49, -13, 61, 116, 47, 60, 95, -14, -12, -23, 57, -112, 92, 73, 118, 105, 36, 8, 80
-76, 87, 48, 45, -123, 49, -13, 61, 116, -68, 60, 95, -14, -12, -102, 57, -112, 92, 73, 102, 105, 36, 8, 80, 34
87, 48, 45, -123, -125, -13, 61, 116, -68, 40, 95, -14, -12, -102, -123, -112, 92, 73, 102, 35, 36, 8, 80, 34, -32
48, 45, -123, -125, 76, 61, 116, -68, 40, -91, -14, -12, -102, -123, 31, 92, 73, 102, 35, 57, 8, 80, 34, -32, -59
45, -123, -125, 76, -124, 116, -68, 40, -91, 67, -12, -102, -123, 31, -32, 73, 102, 35, 57, -123, 80, 34, -32, -59, -115
-123, -125, 76, -124, -116, -68, 40, -91, 67, 65, -102, -123, 31, -32, -115, 102, 35, 57, -123, -50, 34, -32, -59, -115, 30
-125, 76, -124, -116, -112, 40, -91, 67, 65, 17, -123, 31, -32, -115, 71, 35, 57, -123, -50, -76, -32, -59, -115, 30, 75
76, -124, -116, -112, -3, -91, 67, 65, 17, -13, 31, -32, -115, 71, -32, 57, -123, -50, -76, 114, -59, -115, 30, 75, -35
-124, -116, -112, -3, -78, 67, 65, 17, -13, 72, -32, -115, 71, -32, 103, -123, -50, -76, 114, 112, -115, 30, 75, -35, -11
-116, -112, -3, -78, -66, 65, 17, -13, 72, 52, -115, 71, -32, 103, 87, -50, -76, 114, 112, -120, 30, 75, -35, -11, 56
-112, -3, -78, -66, -7, 17, -13, 72, 52, 2, 71, -32, 103, 87, -45, -76, 114, 112, -120, -109, 75, -35, -11, 56, 28
-3, -78, -66, -7, -117, -13, 72, 52, 2, -97, -32, 103, 87, -45, -17, 114, 112, -120, -109, -128, -35, -11, 56, 28, -47
-49, 105, -85, 47, 89, -76, 117, 41, -118, -16, -40, -108, 32, -101, -17, -23, 80, -2, -25, 61, 61, -98, 47, 37, -58
105, -85, 47, 89, -52, 117, 41, -118, -16, -119, -108, 32, -101, -17, 26, 80, -2, -25, 61, 11, -98, 47, 37, -58, 26
-85, 47, 89, -52, 51, 41, -118, -16, -119, 27, 32, -101, -17, 26, 105, -2, -25, 61, 11, 5, 47, 37, -58, 26, -17
47, 89, -52, 51, -27, -118, -16, -119, 27, 114, -101, -17, 26, 105, -84, -25, 61, 11, 5, 102, 37, -58, 26, -17, -52
89, -52, 51, -27, -8, -16, -119, 27, 114, -121, -17, 26, 105, -84, 19, 61, 11, 5, 102, -89, -58, 26, -17, -52, 72
-52, 51, -27, -8, 31, -119, 27, 114, -121, -83, 26, 105, -84, 19, -38, 11, 5, 102, -89, 84, 26, -17, -52, 72, 78
51, -27, -8, 31, 94, 27, 114, -121, -83, 45, 105, -84, 19, -38, -51, 5, 102, -89, 84, -72, -17, -52, 72, 78, -16
-27, -8, 31, 94, -111, 114, -121, -83, 45, 102, -84, 19, -38, -51, -8, 102, -89, 84, -72, -66, -52, 72, 78, -16, 105
-8, 31, 94, -111, 45, -121, -83, 45, 102, -79, 19, -38, -51, -8, -101, -89, 84, -72, -66, 31, 72, 78, -16, 105, -125
31, 94, -111, 45, 126, -83, 45, 102, -79, -30, -38, -51, -8, -101, 14, 84, -72, -66, 31, 0, 78, -16, 105, -125, -89
94, -111, 45, 126, 50, 45, 102, -79, -30, -4, -51, -8, -101, 14, 85, -72, -66, 31, 0, 54, -16, 105, -125, -89, -57
-111, 45, 126, 50, -36, 102, -79, -30, -4, -112, -8, -101, 14, 85, 50, -66, 31, 0, 54, -38, 105, -125, -89, -57, -82
45, 126, 50, -36, -4, -79, -30, -4, -112, 47, -101, 14, 85, 50, -23, 31, 0, 54, -38, 118, -125, -89, -57, -82, -36
126, 50, -36, -4, 49, -30, -4, -112, 47, 60, 14, 85, 50, -23, 57, 0, 54, -38, 118, 105, -89, -57, -82, -36, -30
50, -36, -4, 49, -13, -4, -112, 47, 60, 95, 85, 50, -23, 57, -112, 54, -38, 118, 105, 36, -57, -82, -36, -30, 76
-36, -4, 49, -13, 61, -112, 47, 60, 95, -14, 50, -23, 57, -112, 92, -38, 118, 105, 36, 8, -82, -36, -30, 76, -50
-4, 49, -13, 61, 116, 47, 60, 95, -14, -12, -23, 57, -112, 92, 73, 118, 105, 36, 8, 80, -36, -30, 76, -50, 85
49, -13, 61, 116, -68, 60, 95, -14, -12, -102, 57, -112, 92, 73, 102, 105, 36, 8, 80, 34, -30, 76, -50, 85, 68
-13, 61, 116, -68, 40, 95, -14, -12, -102, -123, -112, 92, 73, 102, 35, 36, 8, 80, 34, -32, 76, -50, 85, 68, 16
61, 116, -68, 40, -91, -14, -12, -102, -123, 31, 92, 73, 102, 35, 57, 8, 80, 34, -32, -59, -50, 85, 68, 16, -19
116, -68, 40, -91, 67, -12, -102, -123, 31, -32, 73, 102, 35, 57, -123, 80, 34, -32, -59, -115, 85, 68, 16, -19, 119
-68, 40, -91, 67, 65, -102, -123, 31, -32, -115, 102, 35, 57, -123, -50, 34, -32, -59, -115, 30, 68, 16, -19, 119, -126
40, -91, 67, 65, 17, -123, 31, -32, -115, 71, 35, 57, -123, -50, -76, -32, -59, -115, 30, 75, 16, -19, 119, -126, -109
-91, 67, 65, 17, -13, 31, -32, -115, 71, -32, 57, -123, -50, -76, 114, -59, -115, 30, 75, -35, -19, 119, -126, -109, -109
67, 65, 17, -13, 72, -32, -115, 71, -32, 103, -123, -50, -76, 114, 112, -115, 30, 75, -35, -11, 119, -126, -109, -109, 113
65, 17, -13, 72, 52, -115, 71, -32, 103, 87, -50, -76, 114, 112, -120, 30, 75, -35, -11, 56, -126, -109, -109, 113, -68
17, -13, 72, 52, 2, 71, -32, 103, 87, -45, -76, 114, 112, -120, -109, 75, -35, -11, 56, 28, -109, -109, 113, -68, -116
-13, 72, 52, 2, -97, -32, 103, 87, -45, -17, 114, 112, -120, -109, -128, -35, -11, 56, 28, -47, -109, 113, -68, -116, 38
-76, 117, 41, -118, -16, -40, -108, 32, -101, -17, -23, 80, -2, -25, 61, 61, -98, 47, 37, -58, -94, 6, -19, -69, -80
117, 41, -118, -16, -119, -108, 32, -101, -17, 26, 80, -2, -25, 61, 11, -98, 47, 37, -58, 26, 6, -19, -69, -80, 115
41, -118, -16, -119, 27, 32, -101, -17, 26, 105, -2, -25, 61, 11, 5, 47, 37, -58, 26, -17, -19, -69, -80, 115, 56
-118, -16, -119, 27, 114, -101, -17, 26, 105, -84, -25, 61, 11, 5, 102, 37, -58, 26, -17, -52, -69, -80, 115, 56, -13
-16, -119, 27, 114, -121, -17, 26, 105, -84, 19, 61, 11, 5, 102, -89, -58, 26, -17, -52, 72, -80, 115, 56, -13, 68
-119, 27, 114, -121, -83, 26, 105, -84, 19, -38, 11, 5, 102, -89, 84, 26, -17, -52, 72, 78, 115, 56, -13, 68, -91
27, 114, -121, -83, 45, 105, -84, 19, -38, -51, 5, 102, -89, 84, -72, -17, -52, 72, 78, -16, 56, -13, 68, -91, -33
114, -121, -83, 45, 102, -84, 19, -38, -51, -8, 102, -89, 84, -72, -66, -52, 72, 78, -16, 105, -13, 68, -91, -33, 49
-121, -83, 45, 102, -79, 19, -38, -51, -8, -101, -89, 84, -72, -66, 31, 72, 78, -16, 105, -125, 68, -91, -33, 49, -8
-83, 45, 102, -79, -30, -38, -51, -8, -101, 14, 84, -72, -66, 31, 0, 78, -16, 105, -125, -89, -91, -33, 49, -8, -29
45, 102, -79, -30, -4, -51, -8, -101, 14, 85, -72, -66, 31, 0, 54, -16, 105, -125, -89, -57, -33, 49, -8, -29, 126
102, -79, -30, -4, -112, -8, -101, 14, 85, 50, -66, 31, 0, 54, -38, 105, -125, -89, -57, -82, 49, -8, -29, 126, 64
-79, -30, -4, -112, 47, -101, 14, 85, 50, -23, 31, 0, 54, -38, 118, -125, -89, -57, -82, -36, -8, -29, 126, 64, -97
-30, -4, -112, 47, 60, 14, 85, 50, -23, 57, 0, 54, -38, 118, 105, -89, -57, -82, -36, -30, -29, 126, 64, -97, 23
-4, -112, 47, 60, 95, 85, 50, -23, 57, -112, 54, -38, 118, 105, 36, -57, -82, -36, -30, 76, 126, 64, -97, 23, 3
-112, 47, 60, 95, -14, 50, -23, 57, -112, 92, -38, 118, 105, 36, 8, -82, -36, -30, 76, -50, 64, -97, 23, 3, -89
47, 60, 95, -14, -12, -23, 57, -112, 92, 73, 118, 105, 36, 8, 80, -36, -30, 76, -50, 85, -97, 23, 3, -89, -121
60, 95, -14, -12, -102, 57, -112, 92, 73, 102, 105, 36, 8, 80, 34, -30, 76, -50, 85, 68, 23, 3, -89, -121, -1
95, -14, -12, -102, -123, -112, 92, 73, 102, 35, 36, 8, 80, 34, -32, 76, -50, 85, 68, 16, 3, -89, -121, -1, -39
-14, -12, -102, -123, 31, 92, 73, 102, 35, 57, 8, 80, 34, -32, -59, -50, 85, 68, 16, -19, -89, -121, -1, -39, 46
-12, -102, -123, 31, -32, 73, 102, 35, 57, -123, 80, 34, -32, -59, -115, 85, 68, 16, -19, 119, -121, -1, -39, 46, -79
-102, -123, 31, -32, -115, 102, 35, 57, -123, -50, 34, -32, -59, -115, 30, 68, 16, -19, 119, -126, -1, -39, 46, -79, 59
-123, 31, -32, -115, 71, 35, 57, -123, -50, -76, -32, -59, -115, 30, 75, 16, -19, 119, -126, -109, -39, 46, -79, 59, -101
31, -32, -115, 71, -32, 57, -123, -50, -76, 114, -59, -115, 30, 75, -35, -19, 119, -126, -109, -109, 46, -79, 59, -101, 91
-32, -115, 71, -32, 103, -123, -50, -76, 114, 112, -115, 30, 75, -35, -11, 119, -126, -109, -109, 113, -79, 59, -101, 91, -121
-115, 71, -32, 103, 87, -50, -76, 114, 112, -120, 30, 75, -35, -11, 56, -126, -109, -109, 113, -68, 59, -101, 91, -121, 22
71, -32, 103, 87, -45, -76, 114, 112, -120, -109, 75, -35, -11, 56, 28, -109, -109, 113, -68, -116, -101, 91, -121, 22, -125
-32, 103, 87, -45, -17, 114, 112, -120, -109, -128, -35, -11, 56, 28, -47, -109, 113, -68, -116, 38, 91, -121, 22, -125, 39
-40, -108, 32, -101, -17, -23, 80, -2, -25, 61, 61, -98, 47, 37, -58, -94, 6, -19, -69, -80, 52, 39, -3, 5, 34
-108, 32, -101, -17, 26, 80, -2, -25, 61, 11, -98, 47, 37, -58, 26, 6, -19, -69, -80, 115, 39, -3, 5, 34, -17
32, -101, -17, 26, 105, -2, -25, 61, 11, 5, 47, 37, -58, 26, -17, -19, -69, -80, 115, 56, -3, 5, 34, -17, -14
-101, -17, 26, 105, -84, -25, 61, 11, 5, 102, 37, -58, 26, -17, -52, -69, -80, 115, 56, -13, 5, 34, -17, -14, -67
-17, 26, 105, -84, 19, 61, 11, 5, 102, -89, -58, 26, -17, -52, 72, -80, 115, 56, -13, 68, 34, -17, -14, -67, 21
26, 105, -84, 19, -38, 11, 5, 102, -89, 84, 26, -17, -52, 72, 78, 115, 56, -13, 68, -91, -17, -14, -67, 21, 89
105, -84, 19, -38, -51, 5, 102, -89, 84, -72, -17, -52, 72, 78, -16, 56, -13, 68, -91, -33, -14, -67, 21, 89, -89
-84, 19, -38, -51, -8, 102, -89, 84, -72, -66, -52, 72, 78, -16, 105, -13, 68, -91, -33, 49, -67, 21, 89, -89, -33
19, -38, -51, -8, -101, -89, 84, -72, -66, 31, 72, 78, -16, 105, -125, 68, -91, -33, 49, -8, 21, 89, -89, -33, 10
-38, -51, -8, -101, 14, 84, -72, -66, 31, 0, 78, -16, 105, -125, -89, -91, -33, 49, -8, -29, 89, -89, -33, 10, -88
-51, -8, -101, 14, 85, -72, -66, 31, 0, 54, -16, 105, -125, -89, -57, -33, 49, -8, -29, 126, -89, -33, 10, -88, -107
-8, -101, 14, 85, 50, -66, 31, 0, 54, -38, 105, -125, -89, -57, -82, 49, -8, -29, 126, 64, -33, 10, -88, -107, -108
-101, 14, 85, 50, -23, 31, 0, 54, -38, 118, -125, -89, -57, -82, -36, -8, -29, 126, 64, -97, 10, -88, -107, -108, -21
14, 85, 50, -23, 57, 0, 54, -38, 118, 105, -89, -57, -82, -36, -30, -29, 126, 64, -97, 23, -88, -107, -108, -21, 37
85, 50, -23, 57, -112, 54, -38, 118, 105, 36, -57, -82, -36, -30, 76, 126, 64, -97, 23, 3, -107, -108, -21, 37, -82
50, -23, 57, -112, 92, -38, 118, 105, 36, 8, -82, -36, -30, 76, -50, 64, -97, 23, 3, -89, -108, -21, 37, -82, 86
-23, 57, -112, 92, 73, 118, 105, 36, 8, 80, -36, -30, 76, -50, 85, -97, 23, 3, -89, -121, -21, 37, -82, 86, 100
57, -112, 92, 73, 102, 105, 36, 8, 80, 34, -30, 76, -50, 85, 68, 23, 3, -89, -121, -1, 37, -82, 86, 100, -100
-112, 92, 73, 102, 35, 36, 8, 80, 34, -32, 76, -50, 85, 68, 16, 3, -89, -121, -1, -39, -82, 86, 100, -100, 66
92, 73, 102, 35, 57, 8, 80, 34, -32, -59, -50, 85, 68, 16, -19, -89, -121, -1, -39, 46, 86, 100, -100, 66, 63
73, 102, 35, 57, -123, 80, 34, -32, -59, -115, 85, 68, 16, -19, 119, -121, -1, -39, 46, -79, 100, -100, 66, 63, 15
102, 35, 57, -123, -50, 34, -32, -59, -115, 30, 68, 16, -19, 119, -126, -1, -39, 46, -79, 59, -100, 66, 63, 15, 10
35, 57, -123, -50, -76, -32, -59, -115, 30, 75, 16, -19, 119, -126, -109, -39, 46, -79, 59, -101, 66, 63, 15, 10, -16
57, -123, -50, -76, 114, -59, -115, 30, 75, -35, -19, 119, -126, -109, -109, 46, -79, 59, -101, 91, 63, 15, 10, -16, -111
-123, -50, -76, 114, 112, -115, 30, 75, -35, -11, 119, -126, -109, -109, 113, -79, 59, -101, 91, -121, 15, 10, -16, -111, 42
-50, -76, 114, 112, -120, 30, 75, -35, -11, 56, -126, -109, -109, 113, -68, 59, -101, 91, -121, 22, 10, -16, -111, 42, -111
-76, 114, 112, -120, -109, 75, -35, -11, 56, 28, -109, -109, 113, -68, -116, -101, 91, -121, 22, -125, -16, -111, 42, -111, 54
114, 112, -120, -109, -128, -35, -11, 56, 28, -47, -109, 113, -68, -116, 38, 91, -121, 22, -125, 39, -111, 42, -111, 54, -61
-23, 80, -2, -25, 61, 61, -98, 47, 37, -58, -94, 6, -19, -69, -80, 52, 39, -3, 5, 34, -126, -78, -44, 111, -124
80, -2, -25, 61, 11, -98, 47, 37, -58, 26, 6, -19, -69, -80, 115, 39, -3, 5, 34, -17, -78, -44, 111, -124, 107
